key,model,regime,n,frac_total,class_prevalence,is_degenerate,auroc,pr_auc,f1,precision,recall,accuracy,ece,brier,min_class_n
sub20_k3_simple,random_forest,aggregate,1500,1.000000,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.001504,0.000960,0.000000
sub20_k3_simple,logistic_regression,under_failure,0,0.000000,,True,,,,,,,,,
sub20_k3_simple,logistic_regression,informative,59,0.039333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.183051,0.034049,0.000000
sub20_k3_simple,logistic_regression,saturated,1441,0.960667,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.023988,0.002208,0.000000
sub20_k3_simple,logistic_regression,aggregate,1500,1.000000,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.030244,0.003460,0.000000
sub20_k3_simple,cnn,under_failure,0,0.000000,,True,,,,,,,,,
sub20_k3_simple,cnn,informative,59,0.039333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.126949,0.016889,0.000000
sub20_k3_simple,cnn,saturated,1441,0.960667,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.006480,0.001332,0.000000
sub20_k3_simple,cnn,aggregate,1500,1.000000,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.001231,0.001944,0.000000
sub20_k3_constrained,xgboost,under_failure,0,0.000000,,True,,,,,,,,,
sub20_k3_constrained,xgboost,informative,191,0.127333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.090623,0.009049,0.000000
sub20_k3_constrained,xgboost,saturated,1309,0.872667,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.014847,0.001680,0.000000
sub20_k3_constrained,xgboost,aggregate,1500,1.000000,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.001417,0.002619,0.000000
sub20_k3_constrained,random_forest,under_failure,0,0.000000,,True,,,,,,,,,
sub20_k3_constrained,random_forest,informative,191,0.127333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.090795,0.009023,0.000000
sub20_k3_constrained,random_forest,saturated,1309,0.872667,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.014423,0.001693,0.000000
sub20_k3_constrained,random_forest,aggregate,1500,1.000000,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.001025,0.002626,0.000000
sub20_k3_constrained,logistic_regression,under_failure,0,0.000000,,True,,,,,,,,,
sub20_k3_constrained,logistic_regression,informative,191,0.127333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.186038,0.035323,0.000000
sub20_k3_constrained,logistic_regression,saturated,1309,0.872667,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.072727,0.007018,0.000000
sub20_k3_constrained,logistic_regression,aggregate,1500,1.000000,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.087156,0.010622,0.000000
sub20_k3_constrained,cnn,under_failure,0,0.000000,,True,,,,,,,,,
sub20_k3_constrained,cnn,informative,191,0.127333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.095773,0.009913,0.000000
sub20_k3_constrained,cnn,saturated,1309,0.872667,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.014788,0.001925,0.000000
sub20_k3_constrained,cnn,aggregate,1500,1.000000,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.000709,0.002942,0.000000
